Indicador;Nível Territorial;Abertura Territorial;Variável de abertura 1;Categoria de abertura 1;Variável de abertura 2;Categoria de abertura 2;Maio;Junho;Situação Maio para Junho;Julho;Situação Junho para Julho;Agosto;Situação Julho para Agosto;Setembro;Situação Agosto para Setembro;Outubro;Situação Setembro para Outubro;Novembro;Situação Outubro para Novembro
Percentual de pessoas que fizeram o exame de sangue através da veia do braço no total da população (%) ;Grande Região;Nordeste;-;-;-;-;0,0;0,0;-;2,0;-;2,7;Aumento;3,1;Aumento;3,5;Aumento;3,8;Aumento
CV - Percentual de pessoas que fizeram o exame de sangue através da veia do braço no total da população (%) ;Grande Região;Nordeste;-;-;-;-;0,0;0,0;-;3,4;-;3,2;-;2,9;-;2,9;-;2,8;-
Pessoas com diagnóstico médico de alguma comorbidade (mil pessoas) ;Grande Região;Nordeste;Sexo;Total;-;-; -   ; -   ;-;  11 203 ;-;  10 665 ;Queda;  11 094 ;Aumento;  11 363 ;Aumento;  11 383 ;Estável
Pessoas com diagnóstico médico de alguma comorbidade (mil pessoas) ;Grande Região;Nordeste;Sexo;Homem;-;-; -   ; -   ;-;  4 529 ;-;  4 280 ;-;  4 452 ;-;  4 567 ;-;  4 613 ;-
Pessoas com diagnóstico médico de alguma comorbidade (mil pessoas) ;Grande Região;Nordeste;Sexo;Mulher;-;-; -   ; -   ;-;  6 674 ;-;  6 386 ;-;  6 642 ;-;  6 796 ;-;  6 770 ;-
Pessoas com diagnóstico médico de alguma comorbidade (mil pessoas) ;Grande Região;Nordeste;Grupos de Idade;Total;-;-; -   ; -   ;-;  11 203 ;-;  10 665 ;-;  11 094 ;-;  11 363 ;-;  11 383 ;-
Pessoas com diagnóstico médico de alguma comorbidade (mil pessoas) ;Grande Região;Nordeste;Grupos de Idade;0 a 9 anos;-;-; -   ; -   ;-;   314 ;-;   308 ;-;   318 ;-;   334 ;-;   335 ;-
Pessoas com diagnóstico médico de alguma comorbidade (mil pessoas) ;Grande Região;Nordeste;Grupos de Idade;10 a 19 anos;-;-; -   ; -   ;-;   549 ;-;   478 ;-;   506 ;-;   522 ;-;   528 ;-
Pessoas com diagnóstico médico de alguma comorbidade (mil pessoas) ;Grande Região;Nordeste;Grupos de Idade;20 a 29 anos;-;-; -   ; -   ;-;   780 ;-;   654 ;-;   682 ;-;   740 ;-;   742 ;-
Pessoas com diagnóstico médico de alguma comorbidade (mil pessoas) ;Grande Região;Nordeste;Grupos de Idade;30 a 59 anos;-;-; -   ; -   ;-;  5 262 ;-;  4 948 ;-;  5 200 ;-;  5 281 ;-;  5 272 ;-
Pessoas com diagnóstico médico de alguma comorbidade (mil pessoas) ;Grande Região;Nordeste;Grupos de Idade;60 anos ou mais;-;-; -   ; -   ;-;  4 297 ;-;  4 278 ;-;  4 387 ;-;  4 487 ;-;  4 506 ;-
Pessoas com diagnóstico médico de alguma comorbidade (mil pessoas) ;Grande Região;Nordeste;Grupos de Idade 2;Total ;-;-; -   ; -   ;-;  11 203 ;-;  10 665 ;-;  11 094 ;-;  11 363 ;-;  11 383 ;-
Pessoas com diagnóstico médico de alguma comorbidade (mil pessoas) ;Grande Região;Nordeste;Grupos de Idade 2;0 a 59 anos ;-;-; -   ; -   ;-;  6 906 ;-;  6 388 ;-;  6 707 ;-;  6 877 ;-;  6 877 ;-
Pessoas com diagnóstico médico de alguma comorbidade (mil pessoas) ;Grande Região;Nordeste;Grupos de Idade 2;60 anos ou mais ;-;-; -   ; -   ;-;  4 297 ;-;  4 278 ;-;  4 387 ;-;  4 487 ;-;  4 506 ;-
Pessoas com diagnóstico médico de alguma comorbidade (mil pessoas) ;Grande Região;Nordeste;Cor ou Raça;Total4;-;-; -   ; -   ;-;  11 203 ;-;  10 665 ;-;  11 094 ;-;  11 363 ;-;  11 383 ;-
Pessoas com diagnóstico médico de alguma comorbidade (mil pessoas) ;Grande Região;Nordeste;Cor ou Raça;Branca;-;-; -   ; -   ;-;  2 947 ;-;  2 808 ;-;  2 893 ;-;  2 933 ;-;  2 965 ;-
Pessoas com diagnóstico médico de alguma comorbidade (mil pessoas) ;Grande Região;Nordeste;Cor ou Raça;Preta ou parda;-;-; -   ; -   ;-;  8 161 ;-;  7 767 ;-;  8 110 ;-;  8 340 ;-;  8 327 ;-
Pessoas com diagnóstico médico de alguma comorbidade (mil pessoas) ;Grande Região;Nordeste;Nível de instrução;Total;-;-; -   ; -   ;-;  11 203 ;-;  10 665 ;-;  11 094 ;-;  11 363 ;-;  11 383 ;-
Pessoas com diagnóstico médico de alguma comorbidade (mil pessoas) ;Grande Região;Nordeste;Nível de instrução;Sem instrução ao fundamental incompleto;-;-; -   ; -   ;-;  5 737 ;-;  5 611 ;-;  5 810 ;-;  5 962 ;-;  5 954 ;-
Pessoas com diagnóstico médico de alguma comorbidade (mil pessoas) ;Grande Região;Nordeste;Nível de instrução;Fundamental completo ao médio incompleto;-;-; -   ; -   ;-;  1 496 ;-;  1 395 ;-;  1 431 ;-;  1 487 ;-;  1 497 ;-
Pessoas com diagnóstico médico de alguma comorbidade (mil pessoas) ;Grande Região;Nordeste;Nível de instrução;Médio completo ao superior incompleto;-;-; -   ; -   ;-;  2 729 ;-;  2 505 ;-;  2 662 ;-;  2 704 ;-;  2 703 ;-
Pessoas com diagnóstico médico de alguma comorbidade (mil pessoas) ;Grande Região;Nordeste;Nível de instrução;Superior completo ou pós-graduação;-;-; -   ; -   ;-;  1 240 ;-;  1 154 ;-;  1 190 ;-;  1 209 ;-;  1 230 ;-
CV - Pessoas com diagnóstico médico de alguma comorbidade (%) ;Grande Região;Nordeste;Sexo;Total;-;-;0,0;0,0;-;0,7;-;0,8;-;0,8;-;0,8;-;0,7;-
CV - Pessoas com diagnóstico médico de alguma comorbidade (%) ;Grande Região;Nordeste;Sexo;Homem;-;-;0,0;0,0;-;1,1;-;1,2;-;1,1;-;1,1;-;1,1;-
CV - Pessoas com diagnóstico médico de alguma comorbidade (%) ;Grande Região;Nordeste;Sexo;Mulher;-;-;0,0;0,0;-;0,9;-;0,9;-;0,9;-;0,9;-;0,9;-
CV - Pessoas com diagnóstico médico de alguma comorbidade (%) ;Grande Região;Nordeste;Grupos de Idade;Total;-;-;0,0;0,0;-;0,7;-;0,8;-;0,8;-;0,8;-;0,7;-
CV - Pessoas com diagnóstico médico de alguma comorbidade (%) ;Grande Região;Nordeste;Grupos de Idade;0 a 9 anos;-;-;0,0;0,0;-;5,3;-;5,6;-;5,5;-;5,5;-;5,8;-
CV - Pessoas com diagnóstico médico de alguma comorbidade (%) ;Grande Região;Nordeste;Grupos de Idade;10 a 19 anos;-;-;0,0;0,0;-;3,8;-;4,2;-;4,0;-;4,0;-;4,0;-
CV - Pessoas com diagnóstico médico de alguma comorbidade (%) ;Grande Região;Nordeste;Grupos de Idade;20 a 29 anos;-;-;0,0;0,0;-;3,6;-;3,8;-;3,5;-;3,4;-;3,4;-
CV - Pessoas com diagnóstico médico de alguma comorbidade (%) ;Grande Região;Nordeste;Grupos de Idade;30 a 59 anos;-;-;0,0;0,0;-;1,0;-;1,1;-;1,1;-;1,1;-;1,1;-
CV - Pessoas com diagnóstico médico de alguma comorbidade (%) ;Grande Região;Nordeste;Grupos de Idade;60 anos ou mais;-;-;0,0;0,0;-;0,8;-;0,8;-;0,8;-;0,8;-;0,8;-
CV - Pessoas com diagnóstico médico de alguma comorbidade (%) ;Grande Região;Nordeste;Grupos de Idade 2;Total ;-;-;0,0;0,0;-;0,7;-;0,8;-;0,8;-;0,8;-;0,7;-
CV - Pessoas com diagnóstico médico de alguma comorbidade (%) ;Grande Região;Nordeste;Grupos de Idade 2;0 a 59 anos ;-;-;0,0;0,0;-;1,1;-;1,2;-;1,1;-;1,1;-;1,1;-
CV - Pessoas com diagnóstico médico de alguma comorbidade (%) ;Grande Região;Nordeste;Grupos de Idade 2;60 anos ou mais ;-;-;0,0;0,0;-;0,8;-;0,8;-;0,8;-;0,8;-;0,8;-
CV - Pessoas com diagnóstico médico de alguma comorbidade (%) ;Grande Região;Nordeste;Cor ou Raça;Total4;-;-;0,0;0,0;-;0,7;-;0,8;-;0,8;-;0,8;-;0,7;-
CV - Pessoas com diagnóstico médico de alguma comorbidade (%) ;Grande Região;Nordeste;Cor ou Raça;Branca;-;-;0,0;0,0;-;1,7;-;1,8;-;1,7;-;1,7;-;1,7;-
CV - Pessoas com diagnóstico médico de alguma comorbidade (%) ;Grande Região;Nordeste;Cor ou Raça;Preta ou parda;-;-;0,0;0,0;-;0,9;-;1,0;-;1,0;-;0,9;-;1,0;-
CV - Pessoas com diagnóstico médico de alguma comorbidade (%) ;Grande Região;Nordeste;Nível de instrução;Total;-;-;0,0;0,0;-;0,7;-;0,8;-;0,8;-;0,8;-;0,7;-
CV - Pessoas com diagnóstico médico de alguma comorbidade (%) ;Grande Região;Nordeste;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;0,0;0,0;-;1,2;-;1,2;-;1,2;-;1,2;-;1,2;-
CV - Pessoas com diagnóstico médico de alguma comorbidade (%) ;Grande Região;Nordeste;Nível de instrução;Fundamental completo ao médio incompleto;-;-;0,0;0,0;-;2,3;-;2,4;-;2,4;-;2,4;-;2,4;-
CV - Pessoas com diagnóstico médico de alguma comorbidade (%) ;Grande Região;Nordeste;Nível de instrução;Médio completo ao superior incompleto;-;-;0,0;0,0;-;1,8;-;1,8;-;1,8;-;1,8;-;1,8;-
CV - Pessoas com diagnóstico médico de alguma comorbidade (%) ;Grande Região;Nordeste;Nível de instrução;Superior completo ou pós-graduação;-;-;0,0;0,0;-;3,2;-;3,4;-;3,3;-;3,4;-;3,3;-
Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Sexo;Total;-;-;0,0;0,0;-;19,6;-;18,6;Queda;19,4;Aumento;19,8;Aumento;19,9;Estável
Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Sexo;Homem;-;-;0,0;0,0;-;16,3;-;15,4;-;16,0;-;16,4;-;16,6;-
Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Sexo;Mulher;-;-;0,0;0,0;-;22,6;-;21,6;-;22,5;-;23,0;-;22,9;-
Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Grupos de Idade;Total;-;-;0,0;0,0;-;19,6;-;18,6;-;19,4;-;19,8;-;19,9;-
Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Grupos de Idade;0 a 9 anos;-;-;0,0;0,0;-;3,8;-;3,7;-;3,9;-;4,0;-;4,1;-
Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Grupos de Idade;10 a 19 anos;-;-;0,0;0,0;-;6,0;-;5,2;-;5,5;-;5,7;-;5,8;-
Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Grupos de Idade;20 a 29 anos;-;-;0,0;0,0;-;8,0;-;6,7;-;7,0;-;7,6;-;7,6;-
Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Grupos de Idade;30 a 59 anos;-;-;0,0;0,0;-;23,1;-;21,7;-;22,7;-;23,1;-;23,0;-
Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Grupos de Idade;60 anos ou mais;-;-;0,0;0,0;-;59,3;-;58,9;-;60,3;-;61,5;-;61,6;-
Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Grupos de Idade 2;Total ;-;-;0,0;0,0;-;19,6;-;18,6;-;19,4;-;19,8;-;19,9;-
Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Grupos de Idade 2;0 a 59 anos ;-;-;0,0;0,0;-;13,8;-;12,8;-;13,4;-;13,7;-;13,7;-
Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Grupos de Idade 2;60 anos ou mais ;-;-;0,0;0,0;-;59,3;-;58,9;-;60,3;-;61,5;-;61,6;-
Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Cor ou Raça;Total4;-;-;0,0;0,0;-;19,6;-;18,6;-;19,4;-;19,8;-;19,9;-
Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Cor ou Raça;Branca;-;-;0,0;0,0;-;20,4;-;19,3;-;19,9;-;20,2;-;20,3;-
Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Cor ou Raça;Preta ou parda;-;-;0,0;0,0;-;19,3;-;18,4;-;19,2;-;19,7;-;19,7;-
Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Nível de instrução;Total;-;-;0,0;0,0;-;19,6;-;18,6;-;19,4;-;19,8;-;19,9;-
Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;0,0;0,0;-;20,7;-;20,2;-;20,9;-;21,4;-;21,4;-
Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Nível de instrução;Fundamental completo ao médio incompleto;-;-;0,0;0,0;-;17,3;-;16,1;-;16,6;-;17,1;-;17,2;-
Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Nível de instrução;Médio completo ao superior incompleto;-;-;0,0;0,0;-;17,5;-;16,0;-;17,0;-;17,3;-;17,3;-
Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Nível de instrução;Superior completo ou pós-graduação;-;-;0,0;0,0;-;23,8;-;22,1;-;22,9;-;23,3;-;23,5;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Sexo;Total;-;-;0,0;0,0;-;0,7;-;0,8;-;0,8;-;0,8;-;0,7;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Sexo;Homem;-;-;0,0;0,0;-;1,1;-;1,2;-;1,1;-;1,1;-;1,1;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Sexo;Mulher;-;-;0,0;0,0;-;0,9;-;0,9;-;0,9;-;0,9;-;0,9;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Grupos de Idade;Total;-;-;0,0;0,0;-;0,7;-;0,8;-;0,8;-;0,8;-;0,7;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Grupos de Idade;0 a 9 anos;-;-;0,0;0,0;-;5,3;-;5,6;-;5,5;-;5,5;-;5,8;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Grupos de Idade;10 a 19 anos;-;-;0,0;0,0;-;3,8;-;4,2;-;4,0;-;4,0;-;4,0;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Grupos de Idade;20 a 29 anos;-;-;0,0;0,0;-;3,6;-;3,8;-;3,5;-;3,4;-;3,4;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Grupos de Idade;30 a 59 anos;-;-;0,0;0,0;-;1,0;-;1,1;-;1,1;-;1,1;-;1,1;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Grupos de Idade;60 anos ou mais;-;-;0,0;0,0;-;0,8;-;0,8;-;0,8;-;0,8;-;0,8;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Grupos de Idade 2;Total ;-;-;0,0;0,0;-;0,7;-;0,8;-;0,8;-;0,8;-;0,7;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Grupos de Idade 2;0 a 59 anos ;-;-;0,0;0,0;-;1,1;-;1,2;-;1,1;-;1,1;-;1,1;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Grupos de Idade 2;60 anos ou mais ;-;-;0,0;0,0;-;0,8;-;0,8;-;0,8;-;0,8;-;0,8;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Cor ou Raça;Total4;-;-;0,0;0,0;-;0,7;-;0,8;-;0,8;-;0,8;-;0,7;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Cor ou Raça;Branca;-;-;0,0;0,0;-;1,4;-;1,5;-;1,5;-;1,5;-;1,4;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Cor ou Raça;Preta ou parda;-;-;0,0;0,0;-;0,9;-;0,9;-;0,9;-;0,9;-;0,9;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Nível de instrução;Total;-;-;0,0;0,0;-;0,7;-;0,8;-;0,8;-;0,8;-;0,7;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;0,0;0,0;-;1,0;-;1,0;-;1,0;-;1,0;-;1,0;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Nível de instrução;Fundamental completo ao médio incompleto;-;-;0,0;0,0;-;2,1;-;2,2;-;2,1;-;2,1;-;2,2;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Nível de instrução;Médio completo ao superior incompleto;-;-;0,0;0,0;-;1,7;-;1,7;-;1,6;-;1,7;-;1,7;-
CV - Percentual de pessoas com diagnóstico médico de alguma comorbidade no total da população (%) ;Grande Região;Nordeste;Nível de instrução;Superior completo ou pós-graduação;-;-;0,0;0,0;-;2,3;-;2,5;-;2,4;-;2,5;-;2,4;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Grande Região;Nordeste;Sexo;Total;-;-; -   ; -   ;-;   273 ;-;   353 ;Aumento;   400 ;Aumento;   461 ;Aumento;   516 ;Aumento
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Grande Região;Nordeste;Sexo;Homem;-;-; -   ; -   ;-;   102 ;-;   127 ;-;   150 ;-;   178 ;-;   203 ;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Grande Região;Nordeste;Sexo;Mulher;-;-; -   ; -   ;-;   171 ;-;   226 ;-;   251 ;-;   282 ;-;   313 ;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Grande Região;Nordeste;Grupos de Idade 2;Total ;-;-; -   ; -   ;-;   273 ;-;   353 ;-;   400 ;-;   461 ;-;   516 ;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Grande Região;Nordeste;Grupos de Idade 2;0 a 59 anos ;-;-; -   ; -   ;-;   183 ;-;   234 ;-;   276 ;-;   323 ;-;   365 ;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Grande Região;Nordeste;Grupos de Idade 2;60 anos ou mais ;-;-; -   ; -   ;-;   90 ;-;   118 ;-;   124 ;-;   138 ;-;   151 ;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Grande Região;Nordeste;Cor ou Raça;Total4;-;-; -   ; -   ;-;   273 ;-;   353 ;-;   400 ;-;   461 ;-;   516 ;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Grande Região;Nordeste;Cor ou Raça;Branca;-;-; -   ; -   ;-;   75 ;-;   83 ;-;   91 ;-;   113 ;-;   128 ;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Grande Região;Nordeste;Cor ou Raça;Preta ou parda;-;-; -   ; -   ;-;   194 ;-;   264 ;-;   304 ;-;   343 ;-;   381 ;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Grande Região;Nordeste;Nível de instrução;Total;-;-; -   ; -   ;-;   273 ;-;   353 ;-;   400 ;-;   461 ;-;   516 ;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Grande Região;Nordeste;Nível de instrução;Sem instrução ao fundamental incompleto;-;-; -   ; -   ;-;   92 ;-;   129 ;-;   144 ;-;   157 ;-;   177 ;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Grande Região;Nordeste;Nível de instrução;Fundamental completo ao médio incompleto;-;-; -   ; -   ;-;   35 ;-;   43 ;-;   51 ;-;   57 ;-;   63 ;-
Pessoas com alguma comorbidade e que testaram positivo em algum dos testes (mil pessoas);Grande Região;Nordeste;Nível de instrução;Médio completo ao superior incompleto;-;-; -   ; -   ;-;   94 ;-;   109 ;-;   131 ;-;   155 ;-;   167 ;-
